NA_ID,Area ID,NA_TYPE,Date extracted,Method,Qubit Concentration (ng/ul),Volumn (ul),Amount (ng),Re-extraction amount,Total extracted NA amount (ng),NA sheared/used (ng),Shearing volume DNA input (ul),Volume of TE buffer (ul)  for shearing,SL_ID,Notes,Assigned Projects
AM2 D-111,359 Normal 1,DNA,10/30/2018,Qiagen FFPE DNA columns,5.97,48,286.6,,286.6,286.6,48,2,AMLP-65,,Acral Melanoma
AM2 D-112,360 Normal 2,DNA,10/30/2018,Qiagen FFPE DNA columns,24.30,48,1166.4,,1166.4,300.0,12,38,AMLP-66,,Acral Melanoma
AM2 D-113,361 MIS1,DNA,10/30/2018,Qiagen FFPE DNA columns,7.70,48,369.6,255.36,625.0,300.0,39,11,"AMLP-67,AMLP-161",,Acral Melanoma
AM2 D-114,362 MIS2,DNA,10/30/2018,Qiagen FFPE DNA columns,4.07,48,195.4,154.00,349.4,195.4,48,2,"AMLP-68,AMLP-162",,Acral Melanoma
AM2 D-115,363 Mel1,DNA,10/30/2018,Qiagen FFPE DNA columns,9.70,48,465.6,189.00,654.6,300.0,31,19,"AMLP-69,AMLP-163",DNA sample missing,Acral Melanoma
AM2 D-116,365 MIS1,DNA,11/13/2018,Qiagen FFPE DNA columns,5.07,48,243.4,,243.4,243.4,48,2,AMLP-71,,Acral Melanoma
AM2 D-117,366 MIS2,DNA,11/13/2018,Qiagen FFPE DNA columns,11.40,48,547.2,,547.2,300.0,26,24,AMLP-72,,Acral Melanoma
AM2 D-118,367 Mel1,DNA,10/30/2018,Qiagen FFPE DNA columns,2.86,48,137.3,,137.3,137.3,48,2,AMLP-73,,Acral Melanoma
AM2 D-119,368 Mel2,DNA,11/13/2018,Qiagen FFPE DNA columns,6.84,48,328.3,,328.3,300.0,44,6,AMLP-74,,Acral Melanoma
AM2 D-120,369 Normal1,DNA,10/30/2018,Qiagen FFPE DNA columns,6.22,48,298.6,,298.6,298.6,48,2,AMLP-75,,Acral Melanoma
AM2 D-121,370 MIS1,DNA,10/30/2018,Qiagen FFPE DNA columns,3.04,48,145.9,29.00,174.9,145.9,48,2,AMLP-76-164,,Acral Melanoma
AM2 D-122,371 Mel1,DNA,10/30/2018,Qiagen FFPE DNA columns,9.58,48,459.8,401.00,860.8,300.0,31,19,"AMLP-77,AMLP-168,AMLP-380",,Acral Melanoma
AM2 D-123,372 Normal1,DNA,10/30/2018,Qiagen FFPE DNA columns,6.74,48,323.5,437.00,760.5,300.0,45,5,"AMLP-78,AMLP-169",,Acral Melanoma
AM2 D-124,373 MIS1,DNA,11/15/2018,Qiagen FFPE DNA columns,1.54,48,73.9,544.00,617.9,73.9,48,2,"AMLP-79,AMLP-170",,Acral Melanoma
AM2 D-125,374 MIS2,DNA,10/30/2018,Qiagen FFPE DNA columns,4.03,48,193.4,344.00,537.4,193.4,48,2,"AMLP-80,AMLP-171",,Acral Melanoma
AM2 D-126,375 Mel1,DNA,11/15/2018,Qiagen FFPE DNA columns,3.58,48,171.8,268.00,439.8,171.8,48,2,AMLP-172-81,AMLP-172 sheared 268 ng,Acral Melanoma
AM2 D-127,376 Normal1,DNA,10/30/2018,Qiagen FFPE DNA columns,6.79,48,325.9,,325.9,300.0,44,6,AMLP-82,,Acral Melanoma
AM2 D-128,377 MIS1,DNA,10/30/2018,Qiagen FFPE DNA columns,5.69,48,273.1,181.00,454.1,273.1,48,2,"AMLP-83,AMLP-177",,Acral Melanoma
AM2 D-129,378 Mel1,DNA,10/30/2018,Qiagen FFPE DNA columns,36.10,48,1732.8,,1732.8,300.0,8,42,"AMLP-84,AMLP-178,AMLP-399",,Acral Melanoma
AM2 D-130,379 LN Met 1,DNA,10/30/2018,Qiagen FFPE DNA columns,48.40,48,2323.2,,2323.2,300.0,6,44,"AMLP-85,AMLP-179,AMLP-400",,Acral Melanoma
AM2 D-131,380 Normal 1,DNA,10/30/2018,Qiagen FFPE DNA columns,1.41,48,67.7,,67.7,67.7,48,2,AMLP-86,,Acral Melanoma
AM2 D-132,381 Normal 2,DNA,10/30/2018,Qiagen FFPE DNA columns,3.86,48,185.3,,185.3,185.3,48,2,AMLP-87,,Acral Melanoma
AM2 D-133,382 MIS1,DNA,10/30/2018,Qiagen FFPE DNA columns,5.68,48,272.6,,272.6,272.6,48,2,AMLP-88,,Acral Melanoma
AM2 D-134,383 MIS2,DNA,10/30/2018,Qiagen FFPE DNA columns,1.00,48,48.0,35.00,83.0,48.0,48,2,AMLP-91,,Acral Melanoma
AM2 D-135,384 Mel1,DNA,10/30/2018,Qiagen FFPE DNA columns,47.80,48,2294.4,,2294.4,300.0,6,44,"AMLP-89,AMLP-135",,Acral Melanoma
AM2 D-136,385 LN Met 1,DNA,10/30/2018,Qiagen FFPE DNA columns,3.88,48,186.2,94.00,280.2,186.2,48,2,"AMLP-90,AMLP-180",AMLP-190 sheared 94 ng,Acral Melanoma
AM2 D-137,386 MIS1,DNA,10/30/2018,Qiagen FFPE DNA columns,2.60,48,124.8,,124.8,124.8,48,2,AMLP-92,,Acral Melanoma
AM2 D-138,387 MIS2,DNA,10/30/2018,Qiagen FFPE DNA columns,5.77,48,277.0,,277.0,277.0,48,2,AMLP-93,,Acral Melanoma
AM2 D-139,388 MIS3,DNA,10/30/2018,Qiagen FFPE DNA columns,2.24,48,107.5,,107.5,107.5,48,2,AMLP-94,,Acral Melanoma
AM2 D-140,389 Mel1,DNA,10/30/2018,Qiagen FFPE DNA columns,12.40,48,595.2,,595.2,300.0,24,26,"AMLP-95,AMLP-136",,Acral Melanoma
AM2 D-141,391 Normal 1,DNA,10/30/2018,Qiagen FFPE DNA columns,45.10,48,2164.8,,2164.8,300.0,7,43,AMLP-97,,Acral Melanoma
AM2 D-142,392 MIS1,DNA,10/30/2018,Qiagen FFPE DNA columns,7.70,48,369.6,,369.6,300.0,39,11,AMLP-98,,Acral Melanoma
AM2 D-143,393 Mel1,DNA,10/30/2018,Qiagen FFPE DNA columns,38.70,48,1857.6,,1857.6,300.0,8,42,"AMLP-99,AMLP-137",,Acral Melanoma
AM2 D-144,390 Normal 1,DNA,11/15/2018,Qiagen FFPE DNA columns,25.50,48,1224.0,,1224.0,300.0,12,38,AMLP-96,,Acral Melanoma
AM2 D-145,364 Normal 1,DNA,11/13/2018,Qiagen FFPE DNA columns,13.20,48,633.6,,633.6,300.0,23,27,AMLP-70,,Acral Melanoma
AM2 D-146,394 Normal 1,DNA,11/13/2018,Qiagen FFPE DNA columns,23.30,48,1118.4,,1118.4,300.0,13,37,AMLP-100,,Acral Melanoma
AM2 D-147,395 Normal 1,DNA,11/13/2018,Qiagen FFPE DNA columns,49.50,48,2376.0,,2376.0,300.0,6,44,AMLP-101,,Acral Melanoma
AM2 D-148,396 MIS1,DNA,11/13/2018,Qiagen FFPE DNA columns,0.00,48,0.0,,0.0,,NaN,NaN,,extracted DNA < 0.5 ng/ul,Acral Melanoma
AM2 D-149,397 Mel 1,DNA,11/13/2018,Qiagen FFPE DNA columns,0.00,48,0.0,,0.0,,NaN,NaN,,extracted DNA < 0.5 ng/ul,Acral Melanoma
AM2 D-150,398 Normal 1,DNA,11/15/2018,Qiagen FFPE DNA columns,39.90,48,1915.2,,1915.2,300.0,8,42,"AMLP-102,AMLP-181",,Acral Melanoma
AM2 D-151,399 MIS1,DNA,11/13/2018,Qiagen FFPE DNA columns,1.13,48,54.2,344.00,398.2,54.2,48,2,"AMLP-103,AMLP-182",AMLP-182 sheared 344 ng,Acral Melanoma
AM2 D-152,400 MIS2,DNA,11/13/2018,Qiagen FFPE DNA columns,0.32,48,15.4,69.00,84.4,84.0,263,-213,AMLP-183,,Acral Melanoma
AM2 D-153,401 Mel1,DNA,11/13/2018,Qiagen FFPE DNA columns,10.80,48,518.4,1373.00,1891.4,300.0,28,22,"AMLP-104,AMLP-184,AMLP-381",AMLP-184 sheared 333ng,Acral Melanoma
AM2 D-154,402 Mel2,DNA,11/13/2018,Qiagen FFPE DNA columns,1.91,48,91.7,325.00,416.7,91.7,48,2,"AMLP-105,AMLP-185",AMLP-185 sheared sheared 325 ng,Acral Melanoma
AM2 D-155,403 Normal 1,DNA,11/15/2018,Qiagen FFPE DNA columns,47.80,48,2294.4,,2294.4,300.0,6,44,AMLP-106,,Acral Melanoma
AM2 D-156,404 Normal 1,DNA,11/15/2018,Qiagen FFPE DNA columns,22.20,48,1065.6,,1065.6,300.0,14,36,"AMLP-107,AMLP-138",,Acral Melanoma
AM2 D-157,405 MIS1,DNA,11/15/2018,Qiagen FFPE DNA columns,2.13,48,102.2,,102.2,102.2,48,2,AMLP-108,,Acral Melanoma
AM2 D-158,406 Mel1,DNA,11/15/2018,Qiagen FFPE DNA columns,21.10,48,1012.8,,1012.8,300.0,14,36,"AMLP-109,AMLP-139",,Acral Melanoma
AM2 D-159,407 Normal 1,DNA,11/15/2018,Qiagen FFPE DNA columns,10.80,48,518.4,,518.4,300.0,28,22,"AMLP-110,AMLP-141",,Acral Melanoma
AM2 D-160,408 MIS1,DNA,11/15/2018,Qiagen FFPE DNA columns,2.11,48,101.3,,101.3,101.3,48,2,AMLP-111,,Acral Melanoma
AM2 D-161,409 MIS2,DNA,11/15/2018,Qiagen FFPE DNA columns,4.46,48,214.1,,214.1,214.1,48,2,AMLP-112,,Acral Melanoma
AM2 D-162,410 Mel1,DNA,11/15/2018,Qiagen FFPE DNA columns,29.60,48,1420.8,,1420.8,300.0,10,40,"AMLP-113,AMLP-140",,Acral Melanoma
AM2 D-163,411 Normal 1,DNA,11/13/2018,Qiagen FFPE DNA columns,8.16,48,391.7,,391.7,300.0,37,13,"AMLP-114,AMLP-143",,Acral Melanoma
AM2 D-164,412 MIS1,DNA,11/13/2018,Qiagen FFPE DNA columns,4.67,48,224.2,156.00,380.2,224.2,48,2,"AMLP-115,AMLP-173",,Acral Melanoma
AM2 D-165,413 MIS2,DNA,11/13/2018,Qiagen FFPE DNA columns,12.90,48,619.2,,619.2,300.0,23,27,"AMLP-116,AMLP-174",,Acral Melanoma
AM2 D-166,414 Mel1,DNA,11/13/2018,Qiagen FFPE DNA columns,38.60,48,1852.8,,1852.8,300.0,8,42,"AMLP-117,AMLP-142",,Acral Melanoma
AM2 D-167,415 Normal 1,DNA,11/13/2018,Qiagen FFPE DNA columns,0.53,48,25.4,,25.4,,0,50,,,Acral Melanoma
AM2 D-168,416 MIS1,DNA,11/13/2018,Qiagen FFPE DNA columns,0.45,48,21.7,85.00,106.7,71.0,157,-107,AMLP-187,,Acral Melanoma
AM2 D-169,417 MIS2,DNA,11/13/2018,Qiagen FFPE DNA columns,1.41,48,67.7,155.00,222.7,67.7,48,2,"AMLP-118,AMLP-188",,Acral Melanoma
AM2 D-170,418 Mel1,DNA,11/13/2018,Qiagen FFPE DNA columns,0.68,48,32.7,52.00,84.7,32.7,48,2,"AMLP-119,AMLP-190",,Acral Melanoma
AM2 D-171,419 Normal 1,DNA,11/13/2018,Qiagen FFPE DNA columns,1.43,48,68.6,,68.6,68.6,48,2,AMLP-120,,Acral Melanoma
AM2 D-172,420 MIS1,DNA,11/13/2018,Qiagen FFPE DNA columns,2.88,48,138.2,,138.2,138.2,48,2,AMLP-121,,Acral Melanoma
AM2 D-173,421 MIS2,DNA,11/13/2018,Qiagen FFPE DNA columns,1.61,48,77.3,,77.3,77.3,48,2,AMLP-122,,Acral Melanoma
AM2 D-174,422 Mel1,DNA,11/13/2018,Qiagen FFPE DNA columns,33.60,48,1612.8,3533.00,5145.8,300.0,9,41,"AMLP-123,AMLP-194,AMLP-231,AMLP-401",,Acral Melanoma
AM2 D-175,423 Mel1,DNA,11/15/2018,Qiagen FFPE DNA columns,14.00,48,672.0,,672.0,300.0,21,29,AMLP-124,,Acral Melanoma
AM2 D-176,1145 Mel1,DNA,11/18/2019,Qiagen FFPE DNA columns,0.30,96,28.7,,28.7,,0,50,,,Acral Melanoma
AM2 D-177,1146 MIS,DNA,11/18/2019,Qiagen FFPE DNA columns,0.09,96,8.6,,8.6,,0,50,,,Acral Melanoma
AM2 D-178,1147 Normal,DNA,11/18/2019,Qiagen FFPE DNA columns,0.00,96,0.0,,0.0,,NaN,NaN,,,Acral Melanoma
AM2 D-179,1148 LN Met 1,DNA,11/18/2019,Qiagen FFPE DNA columns,31.50,96,3024.0,,3024.0,999.0,32,18,"AMLP-147,AMLP-204,AMLP-346",,Acral Melanoma
AM2 D-180,1149 Mel3,DNA,11/18/2019,Qiagen FFPE DNA columns,0.58,96,55.8,,55.8,,0,50,,,Acral Melanoma
AM2 D-181,1150 Normal3,DNA,11/18/2019,Qiagen FFPE DNA columns,0.15,96,14.7,,14.7,,0,50,,,Acral Melanoma
AM2 D-182,1151 Met2,DNA,11/18/2019,Qiagen FFPE DNA columns,2.65,96,254.4,,254.4,,0,50,,,Acral Melanoma
AM2 D-183,1152 Met1,DNA,11/18/2019,Qiagen FFPE DNA columns,44.00,96,4224.0,,4224.0,999.0,23,27,"AMLP-131,AMLP-157,AMLP-197,AMLP-424",Has Melanin,Acral Melanoma
AM2 D-184,1153 LN Met 2,DNA,11/18/2019,Qiagen FFPE DNA columns,21.90,96,2102.4,,2102.4,999.0,46,4,"AMLP-128,AMLP-156,AMLP-175",,Acral Melanoma
AM2 D-185,1154 LN Met 1,DNA,11/18/2019,Qiagen FFPE DNA columns,40.10,96,3849.6,,3849.6,999.0,25,25,"AMLP-127,AMLP-155,AMLP-196,AMLP-423",,Acral Melanoma
AM2 D-186,1236 LN Met 4,DNA,1/19/2020,Qiagen FFPE DNA columns,52.00,96,4992.0,,4992.0,999.0,19,31,"AMLP-160,AMLP-176,AMLP-345",,Acral Melanoma
AM2 D-187,1237 LN Met 3,DNA,1/19/2020,Qiagen FFPE DNA columns,40.40,96,3878.4,,3878.4,,0,50,AMLP-159,,Acral Melanoma
AM2 D-188,1238 MIS4,DNA,1/23/2020,Qiagen FFPE DNA columns,0.56,96,54.2,,54.2,,0,50,AMLP-167,,Acral Melanoma
AM2 D-189,1239 MIS3,DNA,1/23/2020,Qiagen FFPE DNA columns,2.34,96,224.6,,224.6,,0,50,AMLP-166,,Acral Melanoma
AM2 D-190,1240 MIS2,DNA,1/23/2020,Qiagen FFPE DNA columns,2.78,96,266.9,,266.9,,0,50,AMLP-165,,Acral Melanoma
AM2 D-191,1241 MIS3,DNA,1/23/2020,Qiagen FFPE DNA columns,9.22,96,885.1,,885.1,666.0,72,-22,"AMLP-189,AMLP-232",,Acral Melanoma
AM2 D-192,1242 Normal2,DNA,1/23/2020,Qiagen FFPE DNA columns,8.09,96,776.6,,776.6,258.0,32,18,AMLP-186,,Acral Melanoma
AM2 D-193,1243 Normal,DNA,1/23/2020,Qiagen FFPE DNA columns,2.70,192,518.4,,518.4,259.0,96,-46,AMLP-191,Combined Normal 1 and Normal 2,Acral Melanoma
AM2 D-194,"1244 MIS1,420 MIS1",DNA,1/23/2020,Qiagen FFPE DNA columns,3.42,96,328.3,,328.3,328.0,96,-46,AMLP-192,,Acral Melanoma
AM2 D-195,1245 MIS2,DNA,1/23/2020,Qiagen FFPE DNA columns,2.37,96,227.5,,227.5,228.0,96,-46,AMLP-193,,Acral Melanoma
AM2 D-196,1285 Met1,DNA,3/7/2020,Qiagen FFPE DNA columns,2.95,96,283.2,,283.2,,0,50,,,Acral Melanoma
AM2 D-199,1286 Mel2,DNA,3/7/2020,Qiagen FFPE DNA columns,1.56,96,149.8,,149.8,149.0,96,-46,AMLP-206,,Acral Melanoma
AM2 D-200,1287 Met2,DNA,3/7/2020,Qiagen FFPE DNA columns,0.25,96,24.4,,24.4,,0,50,,,Acral Melanoma
AM2 D-201,1288 Normal,DNA,3/7/2020,Qiagen FFPE DNA columns,0.06,96,6.0,,6.0,,0,50,,,Acral Melanoma
AM2 D-202,1289 Mel2,DNA,3/7/2020,Qiagen FFPE DNA columns,16.90,96,1622.4,,1622.4,333.0,20,30,AMLP-210,,Acral Melanoma
AM2 D-203,1290 LN Met,DNA,3/7/2020,Qiagen FFPE DNA columns,12.19,192,2340.5,,2340.5,333.0,27,23,AMLP-211,,Acral Melanoma
AM2 D-205,1291 Normal,DNA,3/7/2020,Qiagen FFPE DNA columns,4.97,96,477.1,,477.1,333.0,67,-17,AMLP-212,,Acral Melanoma
AM2 D-206,1292 Normal,DNA,3/7/2020,Qiagen FFPE DNA columns,0.57,96,54.4,,54.4,54.0,95,-45,AMLP-228,,Acral Melanoma
AM2 D-207,1293 Mel1,DNA,3/7/2020,Qiagen FFPE DNA columns,11.50,96,1104.0,,1104.0,333.0,29,21,AMLP-229,,Acral Melanoma
AM2 D-208,1294 LN Met,DNA,3/7/2020,Qiagen FFPE DNA columns,4.76,96,457.0,,457.0,333.0,70,-20,AMLP-230,,Acral Melanoma
AM2 D-210,1295 Normal,DNA,3/7/2020,Qiagen FFPE DNA columns,0.07,96,7.1,,7.1,,0,50,,,Acral Melanoma
AM2 D-211,1296 MIS1,DNA,3/7/2020,Qiagen FFPE DNA columns,1.28,96,122.9,,122.9,,0,50,,,Acral Melanoma
AM2 D-212,1297 MIS2,DNA,3/7/2020,Qiagen FFPE DNA columns,0.18,96,17.5,,17.5,,0,50,,,Acral Melanoma
AM2 D-213,1298 Mel1,DNA,3/7/2020,Qiagen FFPE DNA columns,1.11,96,106.6,,106.6,,0,50,,,Acral Melanoma
AM2 D-214,1299 Mel2,DNA,3/7/2020,Qiagen FFPE DNA columns,0.63,96,60.1,,60.1,,0,50,,,Acral Melanoma
AM2 D-215,1300 LN Met,DNA,3/7/2020,Qiagen FFPE DNA columns,40.10,96,3849.6,,3849.6,,0,50,,,Acral Melanoma
AM2 D-216,1301 Cutaneous Metastasis,DNA,3/7/2020,Qiagen FFPE DNA columns,0.71,96,67.8,,67.8,,0,50,,,Acral Melanoma
AM2 D-217,1302 Normal,DNA,3/7/2020,Qiagen FFPE DNA columns,0.70,96,66.8,,66.8,67.0,96,-46,AMLP-221,,Acral Melanoma
AM2 D-218,1303 Mel1,DNA,3/7/2020,Qiagen FFPE DNA columns,20.30,96,1948.8,,1948.8,583.0,29,21,"AMLP-222,AMLP-369",AMLP-222 (sheared 250 ng),Acral Melanoma
AM2 D-219,1304 Subcutaneous Metastasis,DNA,3/7/2020,Qiagen FFPE DNA columns,22.00,96,2112.0,,2112.0,583.0,27,24,"AMLP-223,AMLP-370,AMLP-370-1,AMLP-370-2,AMLP-370-3",,Acral Melanoma
AM2 D-220,1305 Normal,DNA,3/7/2020,Qiagen FFPE DNA columns,0.62,96,59.4,,59.4,59.0,95,-45,AMLP-224,,Acral Melanoma
AM2 D-221,1306 Mel1,DNA,3/7/2020,Qiagen FFPE DNA columns,2.37,96,227.5,,227.5,227.0,96,-46,AMLP-225,,Acral Melanoma
AM2 D-222,1307 LN Met 1,DNA,3/7/2020,Qiagen FFPE DNA columns,6.75,96,648.0,,648.0,333.0,49,1,AMLP-226,,Acral Melanoma
AM2 D-223,1308 Bladder Metastasis,DNA,3/7/2020,Qiagen FFPE DNA columns,4.16,96,399.4,,399.4,333.0,80,-30,AMLP-227,,Acral Melanoma
AM2 D-224,1309 Mel1,DNA,3/7/2020,Qiagen FFPE DNA columns,11.90,96,1142.4,,1142.4,,0,50,,,Acral Melanoma
AM2 D-225,1422 Normal,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,3.25,100,325.0,,325.0,325.0,100,-50,AMLP-199,,Acral Melanoma
AM2 D-226,74 MIS2,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.68,100,68.0,,68.0,68.0,100,-50,AMLP-200,,Acral Melanoma
AM2 D-227,75 MIS3,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,2.06,100,206.0,,206.0,206.0,100,-50,AMLP-201,,Acral Melanoma
AM2 D-228,76 Mel1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,1.63,100,163.0,,163.0,163.0,100,-50,AMLP-202,,Acral Melanoma
AM2 D-229,77 Mel2,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,5.12,100,512.0,,512.0,333.0,65,-15,AMLP-203,,Acral Melanoma
AM2 D-232,4 Mel1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,5.25,100,525.0,,525.0,333.0,63,-13,AMLP-205,,Acral Melanoma
AM2 D-233,1286 Mel2,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.85,100,85.0,,85.0,85.0,100,-50,AMLP-206,,Acral Melanoma
AM2 D-236,9 Normal,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.72,100,72.0,,72.0,63.0,88,-38,AMLP-208,,Acral Melanoma
AM2 D-237,10 Mel1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,33.00,100,3300.0,,3300.0,333.0,10,40,AMLP-209,,Acral Melanoma
AM2 D-238,11 Met1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,2.89,100,289.0,,289.0,254.0,88,-38,AMLP-214,,Acral Melanoma
AM2 D-239,65 Normal,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.17,100,17.0,,17.0,,0,50,,,Acral Melanoma
AM2 D-240,66 MIS1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.20,100,20.0,,20.0,,0,50,,,Acral Melanoma
AM2 D-241,67 Mel1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,1.12,100,112.0,,112.0,99.0,88,-38,AMLP-215,,Acral Melanoma
AM2 D-242,1427 Lung Metastasis,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,32.00,100,3200.0,,3200.0,333.0,10,40,AMLP-216,,Acral Melanoma
AM2 D-243,68 Normal,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.25,100,25.0,,25.0,,0,50,,,Acral Melanoma
AM2 D-244,69 MIS1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,1.47,100,147.0,,147.0,147.0,100,-50,AMLP-217,,Acral Melanoma
AM2 D-245,70 MIS2,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.69,100,69.0,,69.0,69.0,100,-50,AMLP-218,,Acral Melanoma
AM2 D-246,71 Mel1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.37,100,37.0,,37.0,37.0,100,-50,AMLP-219,,Acral Melanoma
AM2 D-247,1423 LN Met 1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.46,100,46.0,,46.0,46.0,100,-50,AMLP-220,,Acral Melanoma
AM2 D-248,1424 Cutaneous Metastasis,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.00,100,0.0,,0.0,,NaN,NaN,,,Acral Melanoma
AM2 D-249,6 Normal,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.30,100,30.0,,30.0,,0,50,,,Acral Melanoma
AM2 D-250,7 MIS1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.38,100,38.0,,38.0,,0,50,,,Acral Melanoma
AM2 D-251,1423 LN Met 1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,3.23,100,323.0,,323.0,323.0,100,-50,AMLP-220,,Acral Melanoma
AM2 D-252,1292 Normal,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.64,100,64.0,,64.0,64.0,100,-50,AMLP-228,,Acral Melanoma
AM2 D-253,1425 Normal,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,2.10,100,210.0,,210.0,210.0,100,-50,AMLP-224,,Acral Melanoma
AM2 D-254,71 Mel1,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.62,100,62.0,,62.0,62.0,100,-50,AMLP-219,,Acral Melanoma
AM2 D-255,1424 Cutaneous Metastasis,DNA,7/22/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.19,100,19.0,,19.0,,0,50,,,Acral Melanoma
AM2 D-256,1470 Normal,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.10,96,9.3,,9.3,,0,50,,,Acral Melanoma
AM2 D-257,1471 Mel1,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.29,96,27.6,,27.6,,0,50,,,Acral Melanoma
AM2 D-258,1472 MIS1,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.21,96,20.1,,20.1,20.0,96,-46,AMLP-333,,Acral Melanoma
AM2 D-259,1473 Recurrence 1,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,1.86,96,178.6,,178.6,,0,50,,,Acral Melanoma
AM2 D-260,1474 Met1,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,5.11,96,490.6,,490.6,490.0,96,-46,"AMLP-233,AMLP-324",,Acral Melanoma
AM2 D-261,1475 Mel1,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,1.25,96,120.0,,120.0,120.0,96,-46,AMLP-234,,Acral Melanoma
AM2 D-262,1476 Mel2,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.44,96,41.9,,41.9,42.0,96,-46,AMLP-334,,Acral Melanoma
AM2 D-263,1477 Mel3,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.28,96,27.4,,27.4,,0,50,,,Acral Melanoma
AM2 D-264,1478 Normal,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,4.07,96,390.7,,390.7,390.7,96,-46,"AMLP-235,AMLP-371",,Acral Melanoma
AM2 D-265,1479 LN Met 1,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,2.55,96,244.8,,244.8,244.8,96,-46,AMLP-236,,Acral Melanoma
AM2 D-266,1489 LN Met 2,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.62,96,59.5,,59.5,,0,50,,,Acral Melanoma
AM2 D-268,1490 Normal,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.13,96,12.7,,12.7,,0,50,AMLP-527,,Acral Melanoma
AM2 D-269,1491 Mel1,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,12.60,96,1209.6,,1209.6,,0,50,,,Acral Melanoma
AM2 D-270,1492 Mel2,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,3.26,96,313.0,,313.0,,0,50,,,Acral Melanoma
AM2 D-271,1493 Lung Met 1,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.37,96,35.0,,35.0,,0,50,,,Acral Melanoma
AM2 D-272,1494 Mel1,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.75,96,71.7,,71.7,,0,50,,,Acral Melanoma
AM2 D-273,1495 Mel2,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.67,96,63.9,,63.9,,0,50,,,Acral Melanoma
AM2 D-274,1496 Mel3,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,2.36,96,226.6,,226.6,,0,50,,,Acral Melanoma
AM2 D-275,1497 Normal,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.38,96,36.0,,36.0,,0,50,,,Acral Melanoma
AM2 D-276,1498 MIS,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.20,96,19.3,,19.3,,0,50,,,Acral Melanoma
AM2 D-277,1499 LN Met 1,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.13,96,12.7,,12.7,,0,50,,,Acral Melanoma
AM2 D-278,1500 Met2,DNA,11/10/2020,Qiagen AllPrep DNA/RNA Mini Kit,0.00,96,0.0,,0.0,,NaN,NaN,,,Acral Melanoma
